language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.147Z,"Yaya ƙasashen yankin Gulf na Farisa ke kallon ""makwabciyarsu da ek fama da rashin kwanciyar hankali"" kuma menene damuwarsu kan halin da ta ke ciki?",media_and_online,news_reporting,public_interest,,safe,true,,586e934d-a243-4c92-8ca4-8e3ab6f5d23d,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.148Z,"Yiwuwar ɗaukar matakin soji na Amurka kan Iran ya kasance wani muhimmin batu da ke matuƙar kawo damuwa a ayyukan diflomasiyyan ƙasashen larabawa, musamman tsakanin kasashen da ke ƙungiyar ƙasashen yankin Gulf.",media_and_online,news_reporting,public_interest,,safe,true,,9576d789-ea64-4264-a43c-fc719ff4fff8,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.150Z,"Wannan damuwar ta samo asali ne daga kusancin da suke da ƙasar Iran, wanda duk da kasancewarta makwabciya ƙasashen yankin Tekun Fasha, dangantaka tsakaninsu ta na tangal-tangal tsakanin takun saƙa zuwa samun cikakkiyar fahimta zauwa yankewar zamantakewa baki ɗaya.",media_and_online,news_reporting,public_interest,,safe,true,,d9390c00-fbf7-4d53-8c59-e105c2cc9e80,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.151Z,"Sai dai kuma, sake dawo da hulɗa tsakanin Saudiyya da Iran tare da shiga tsakani na ƙasar China a shekarar 2023, wani lokaci ne da ya kafa dangantakar a kan sabbin ginshiki, ciki har da mutunta ƙa'idar rashin tsoma baki a cikin harkokin cikin gidan juna, don samar da yanayin diflomasiyya na kwanciyar hankali.",media_and_online,news_reporting,public_interest,,safe,true,,62845f23-8ee5-457a-a925-c95c143a0deb,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.152Z,"A cikin wannan yanayi, wasu manyan biranen yankin Gulf sun ƙulla hulɗar diflomasiyya da ɓangarori daban-daban don hana ɓarkewar rikici kan Iran, wanda zai iya haifar da sauyin gwamnati.",media_and_online,news_reporting,public_interest,,safe,true,,523251ca-d64e-45de-ac4c-93472bf4527e,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.153Z,"Ƙasashen yankin tekun Fasha na da gagarumin ƙarfin tattalin arziki da kuma zuba jari mai yawa a ƙasar Amurka, yayin da a sa'i daya kuma suna daidaita hulɗar da ke tsakaninsu da sauran manyan ƙasashen duniya ciki har da ƙasar China.",media_and_online,news_reporting,public_interest,,safe,true,,21855f1e-2e22-410a-acb3-4f4298f0a757,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.154Z,"Wannan kayan aiki ya ba su damar da ba a taɓa ganin irinta ba wajen tafiyar da husuma da kuma yin matsin lamba kan ɓangarori daban-daban da nufin hana ɓarkewar tashin hankalin soji a Iran, kuma mafi mahimmanci, tabbatar da cewa yankin Gulf ya kasance cikin ƴanci daga duk wani rikici.",media_and_online,news_reporting,public_interest,,safe,true,,e9e7aa5f-bb43-4d86-b4e9-d7cf5d0de1f1,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.156Z,"Ahmed Shizawi, marubuci kuma mai sharhi kan harkokin siyasar Oman, ya yi imanin cewa, ƙasashen yankin Gulf na da ingantattaccen tsarin diflomasiyya da za su iya yin matsin lamba daga kowane ɓangare, ta hanyar sadarwa kai tsaye a lokutan tashin hankali ko kuma ta hanyar shiga tsakani, kamar abin da Oman ke yi da Iran.",media_and_online,news_reporting,public_interest,,safe,true,,ce630ff9-c97c-4eec-b526-2a9a4789db22,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.156Z,Yanzu za ku iya samun labaran BBC Hausa kai-tsaye a wayoyinku.,media_and_online,news_reporting,public_interest,,safe,true,,40910506-19ca-4819-85fb-c1a82b0ee80a,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.157Z,"A cikin shekaru 20 da suka gabata, ƙasashen yankin Gulf sun yi ƙoƙarin inganta tattalin arzikinsu a maimakon da dogaro da man fetur da kuma mayar da hankali kan ɓangarori daban-daban kamar ayyukan gidaje, yawon buɗe ido da fasaha da kiwon lafiya, da zuba jari.",media_and_online,news_reporting,public_interest,,safe,true,,c8708612-cf0c-43e7-bcf9-16778d5658f5,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.158Z,Sun kuma nemi ƙarfafa matsayinsu a tarukan duniya da cibiyoyin yanke shawara ta hanyar taka rawar shiga tsakani a lamuran kasa da kasa maus sarƙaƙiya.,media_and_online,news_reporting,public_interest,,safe,true,,38d34971-0223-47af-9f57-d929742fb1fb,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.159Z,"To sai dai kuma a na su ɓangaren, har yanzu wannan yunƙurin na dauke da sharaɗin tabbatar da zaman lafiya a yankin, wanda duk wani hari da Amurka za ta iya kai wa Iran zai yi matuƙar tasiri.",media_and_online,news_reporting,public_interest,,safe,true,,51f3b48d-8bea-4d95-a724-12f310f247c0,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.160Z,"Ahmed Shizawi, marubucim dan ƙasar Oman kuma manazarcin siyasa ya yi imanin cewa, ƙasashen yankin Gulf na fuskantar babban koma-baya dangane da yadda tashe-tashen hankula ke ƙara ƙamari a baya-bayan nan tsakanin Washington da Teheran, kuma suna kallon matakin na diflomasiyya a matsayin wani yunƙuri na tabbatar da tsaronsu a yankin da ka iya ganin taɓarɓrewar al'amura da ke barazana ga zaman lafiyarsu.",media_and_online,news_reporting,public_interest,,safe,true,,3924bb8d-f4d2-496c-bd68-816f4ddbc4a2,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.161Z,"Yana mai cewa: ""Don kiyaye zaman lafiya da tattalin arzikinsu da kuma hana ƙasashensu zama fagen daga a rikice-rikice tsakanin ƙasashen ketare, kodayaushe suna karkata zuwa ga tsarin diflomasiyya, da nufin jawo gwamnatin Amurka kan tafarkin diflomasiyya maimakon ɗaukar matakin soja.",media_and_online,news_reporting,public_interest,,safe,true,,2eb655d4-70fe-4fd1-86f1-c19017efad26,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.162Z,"Suna ci gaba da ƙulla ƙawance da Amurka, kuma a lokaci guda suna hulɗa da babbar makwabciyarsu kamar Iran.",media_and_online,news_reporting,public_interest,,safe,true,,4d4e0333-3243-44ca-92a9-e88283d5948c,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.163Z,"Samar da daidaito tsakanin ƙawance da Washington da hulɗa da Tehran, ya kasance babban ƙalubale ga ƙungiyar haɗin gwiwar ƙasashen yankin Gulf.""",media_and_online,news_reporting,public_interest,,safe,true,,97a07bb9-5fff-4737-8cc4-55802278f1b1,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.164Z,"Ana nuna matuƙar shakku da damuwa kan yiwuwar rugujewar gwamnatin Iran a waɗannan ƙasashe, saboda ana fargabar hakan zai iya haifar da ɓullar mayaƙan sa-kai masu adawa da juna ko kuma bullowar ƙungiyoyi masu iƙirarin ballewa a cikin kasar.",media_and_online,news_reporting,public_interest,,safe,true,,c1d81478-75cf-47a1-b14e-63386224c9e5,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.165Z,"A cewar wasu majiyoyin da suka zanta da BBC, irin wannan lamari na iya haifar da ruɗani na tsaro, sakamakon cewa ba zai tsaya ga Iran kaɗai ba, zai iya yaɗuwa zuwa ƙasashen yankin Gulf.",media_and_online,news_reporting,public_interest,,safe,true,,ed351719-2f7f-40da-95d6-3d3e093a8a73,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.165Z,"Bugu da ƙari, suna nuna damuwa cewa ɗora gwamnatin da Amurka da Isra'ila ke marawa baya zai ƙara tasirin Isra'ila a cikin Iran.",media_and_online,news_reporting,public_interest,,safe,true,,86e28bea-f7aa-4741-8f00-e78c8e82ced8,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.166Z,"Hisham Ghannam, ɗan ƙasar Saudiyya kuma masani a cibiyar Carnegie ta Gabas ta Tsakiya, ya ce gwamnatin Iran na yanzu, duk da ""matsaloli da halin da suke ciki"" ta kasance wanda lissafinsa da martaninsa ya kasance abin fahimta wanda ya yi nuni da yanayin hasashen da dta ke yi kan al'amuran duniya.",media_and_online,news_reporting,public_interest,,safe,true,,72ed7584-aab2-4795-b6c8-8177b2cdd88d,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.167Z,"Ya yi imanin cewa, ƙasashen yankin Gulf sun fi son yin garambawul ga tsarin mulki a hankali fiye da rugujewarsu ba zato ba tsammani, domin rashi tabbas kan yanayin wadanda za su mamaye madafun iko bayan hamɓarar da gwamnatin da ke mulki.",media_and_online,news_reporting,public_interest,,safe,true,,ad243ae0-1c87-49d3-9171-0681a974bb9c,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.168Z,"Mista Ghannam ya yi gargaɗin cewa, duk wani sauyi da aka samu a gwamnatin Iran a halin yanzu, zai iya share fagen ɓullowar sabbin masu tsatsauran ra'ayi daga halin da ba a taɓa ganin irinsa ba, yana mai cewa:",media_and_online,news_reporting,public_interest,,safe,true,,5675fc44-e3e8-4308-9288-f9447e29b5d2,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.170Z,"""Rushewar Iran zai kasance mafi hatsari fiye da rugujewar gwamnatin Saddam Hussein a Iraki, saboda rikice-rikice na ƙabilanci da addini a Iran da kuma yaɗuwar dakarunƙungiyoyi masu ɗauke da makamai da ke da alaƙa da ita a wasu manyan biranen ƙasashem Larabawa."" A cewarsa, irin wannan yanayin zai iya haifar da rikice-rikicen ƙabilanci da za su iya haifar da miliyoyin mutane su rasa matsugunansu, da rikicin jin ƙai, da kuma barazanar tsaro daban-daban.",media_and_online,news_reporting,public_interest,,safe,true,,3af5bcdb-05b3-464b-8cb9-989a43a834b0,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.171Z,"Ya kuma yi gargadin cewa mayaƙan sa-kai da ke da alaƙa da Iran waɗanda ke Iraki da Lebanon da Yemen da sauran ƙasashe za su iya zama abin da ya kira ""ƙungiyoyin ta'addanci"" masu zaman kansu idan gwamnatin tsakiya ta ruguje, lamarin da zai ƙara ta'azzara barazanar tsaro a yankin.",media_and_online,news_reporting,public_interest,,safe,true,,88376ed7-de19-4299-871c-3026918a3119,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.171Z,"Shi kuma Ahmad Shizawi yana ganin cewa faɗuwar gwamnatin Iran a wannan lokaci bai dace da muradun ƙasashen yankin Gulf ba, domin kuwa waɗannan ƙasashe sun damu da ɓullowar gwamnatoci masu tsauraran ra'ayoyi bayan rugujewar gwamnati mai ci a yanzu.",media_and_online,news_reporting,public_interest,,safe,true,,7e4cf52e-522b-4d71-bccd-0540ad6797da,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.172Z,"A cewarsa, duk wani giɓi na siyasa zai haifar da taɓarɓarewar tsaro da ɓullowar aƙidar ƙyamar wadanda ba Larabawa.",media_and_online,news_reporting,public_interest,,safe,true,,fafd92a0-9a64-46ab-b5d9-af0ce9342bab,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.173Z,"Har ila yau ya ce rugujewar gwamnatin Iran zai haifar da kwararar ƴan gudun hijira zuwa ƙasashen yankin Gulf, da kuma safarar makamai da shigo da su cikin waɗannan ƙasashe, wanda a cewarsa zai haifar da babbar barazana ga tsaro da zaman lafiyar yankin.",media_and_online,news_reporting,public_interest,,safe,true,,c69a42bc-f981-48e3-8a5f-409a90824dbc,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.174Z,"A taƙaice dai ƙoƙarin da ƙasashen yankin Gulf suke yi na hana ɓarkewar rikicin soji a ɓangare guda da kuma tabbatar da kasancewar gwamnatin Iran ɗin ""duk da la'akari da irin da sukar da ake yi mata"" a ɗaya ɓangaren ana iya fahimtar da su a cikin tsarin ""taƙaita haɗari""; Hanyar da ta kasance wata siffa ta diflomasiyyar wasu manyan ƙasashen yankin Gulf a shekarun baya-bayan nan.",media_and_online,news_reporting,public_interest,,safe,true,,2ce682cb-5d05-4288-bc45-fd650cbf4ba0,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.175Z,"A kan haka ne manyan ƙasashen yankin tekun Fasha ke ci gaba da dagewa kan ƙarfafa danƙon kawancen da suke da shi da Washington, yayin da suke la'akari da muhimmancin alaƙarsu da Iran ""a yanayin da ya ke a yanzu"" domin kaucewa duk wata arangama ta kai tsaye da za ta iya jefa yankin cikin wani mummunan yanayi da zai haifar da sakamako mara daɗi.",media_and_online,news_reporting,public_interest,,safe,true,,cfef6dd3-c487-4a51-a15d-74b51a24ca79,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.797Z,"Da alama jam'iyyar APC da gwamnatinta a Najeriya, sun fara juyawa ministan Abuja, babban birnin tarayyar kasar, Nyesom Wike, baya sannan kuma sun jaddada goyon bayansu ga gwamnan jihar Rivers, Siminalayi Fubara, wanda bai dade da komawa jam'iyyar ta APC daga PDP ba.",media_and_online,news_reporting,public_interest,,safe,true,,ef8573ed-349a-48e2-8ebd-eeef4c10eed6,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.799Z,"Hakan ya fara nuna yadda ake neman raba gari da ministan, sakamakon yadda ake ta bayyana fargabar kar ya zame wa jam'iyyar APC da gwamnatinta wani babban alakakai a fagen siyasar jihar.",media_and_online,news_reporting,public_interest,,safe,true,,d04ef404-8217-460f-90a0-5d5af197adca,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.800Z,"Tun ana gunaguni da nuna gundura ta hanyar balulluba ko a kaikaice, game da yadda aka soma gajiya da tafiya irin ta angulu da kan zabo da ake yi da ministan na Abuja, asali dan jam'iyyar PDP, da gwamnatin tarayya ta jam'iyyar APC, yanzu abin ya fara fitowa fili.",media_and_online,news_reporting,public_interest,,safe,true,,8916fd08-e0e6-4168-8019-cbe6ce7ac60b,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.802Z,"Da sannu a hankali kusoshin jam'iyyar APC da mukarraban gwamnatinta suna ta jaddada rungumar dan lele wato gwamnan jihar Rivers, Siminalayi Fubara, tare da nuni cewa, shi ne babban jigon jam'iyyar a jihar.",media_and_online,news_reporting,public_interest,,safe,true,,79ecebb5-23ad-4656-875a-2ace283657a2,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.803Z,"Bala Ibrahim, daraktan yada labarai na jam'iyyar APC na kasa, ya shaida wa BBC cewa idan aka dubi tsarin zababbu a jihar ta Rivers, Fubara shi ne gwamna, don haka shi ne jagoran jam'iyyar APC a Rivers.",media_and_online,news_reporting,public_interest,,safe,true,,320f2f8d-477e-4b48-be52-94a297a139b1,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.803Z,"Ya ce,"" Shi Wike ba dan jam'iyyar APC ba ne, kuma tun da ba dan jam'iyya ba ne ai ba yadda za a yi ya yi ruwa ya yi tsaki a cikin harkarmu ta jam'iyya.""",media_and_online,news_reporting,public_interest,,safe,true,,e08e4c38-fad8-4bec-abc7-9c9af344ca69,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.804Z,"Masana siyasa a Najeriya irinsu Farfesa Abubakar Umar Kari, da ke jami'ar Abuja, sun bayyana abin da wannan fifiko da ake nuna wa Fubara ke nufi inda ya ce abubuwa ne guda biyu.",media_and_online,news_reporting,public_interest,,safe,true,,fb944eb5-3d65-4941-aa3f-d3f53a062d3e,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.805Z,""" Na farko shi ne gasgata zaton mutane da dama cewa 'ya'yan jam'iyyar APC fa ba sa jin dadin irin kutse da wasu abubuwa da Wike ke yi, inda har ma sun fara fitowa fili suna fada inda suke masa hannunka mai sanda kan cewa ba sa kaunarsa.""",media_and_online,news_reporting,public_interest,,safe,true,,f3879d0a-9586-4be8-891c-07c5735a7517,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.806Z,"""Na biyu kuma shi ne, kusan kullum tana fitowa fili cewa Wike na da babban zabi a gabansa, wato ko dai ya koma jam'iyyar APC, ko kuma ya ci gaba da zama a jam'iyyarsa ta PDP, amma kuma ya bar mukaminsa na minista.",media_and_online,news_reporting,public_interest,,safe,true,,88c493a1-5e10-41f6-add2-0b3dcedd5783,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.806Z,"Domin idan har ya ci gaba da kasancewa minista to za a ci gaba da kalubalantarsa."" In ji shi.",media_and_online,news_reporting,public_interest,,safe,true,,be29fd3e-e586-4b84-a09d-b991859a7b13,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.808Z,"Yanzu dai bisa ga dukkan alamu, ministan Abuja, babban birnin tarayyar Najeriya, Nyesom Wike, yana cikin tsaka mai wuya a siyasance sakamakon yadda yake fama da rikici a jam'iyyarsa ta PDP, sannan kuma a jam'iyyar APC da yake yi wa aiki kuma, ana yi masa kallon wani sartse.",media_and_online,news_reporting,public_interest,,safe,true,,d190b716-125a-4a41-a7db-4964ba6514e5,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.063Z,Wannan shafi ne da ke kawo mu ku labaran abubuwan da ke faruwa a Najeriya da sauran sassan duniya,media_and_online,news_reporting,public_interest,,safe,true,,386f6e71-757f-432e-8c84-5e32a10cab74,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.065Z,"An hana ƴan jarida a Tanzaniya halartar zaman kwamitin bincike kan rikicin da ya biyo bayan zaɓen shugaban ƙasa, yayin da waɗanda rikicin ya rutsa da su ke bayar da shaida.",media_and_online,news_reporting,public_interest,,safe,true,,49c4d3be-1d5c-40bd-abae-5dfd19ed91ba,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.066Z,"Kwamitin da shugaba Samia Suluhu ta kafa, na gudanar da bincike a kan rikicin da nufin gano musabbabin sa da kuma ba da shawarar hanyoyin da za a bi wajen samar da sulhu a ƙasar.",media_and_online,news_reporting,public_interest,,safe,true,,53c5f713-ec56-4a7a-824c-4e9023225378,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.067Z,"An buɗe zaman farko ga manema labarai, kuma duka kafafen yaɗa labarai na gida da na waje sun ba da rahoto kan shaidar waɗanda abin ya shafa.",media_and_online,news_reporting,public_interest,,safe,true,,0ba45424-501a-46de-9416-5bb0592e7ec4,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.067Z,Sai dai kuma ƴan jarida da wasu kafafen yaɗa labarai sun ce ba a ba su damar halartar tarukan da suka biyo biyo baya ba ranar Asabar.,media_and_online,news_reporting,public_interest,,safe,true,,62ff422b-f9ce-423a-930b-fc315291b66e,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.068Z,"A ranar Juma'ar da ta gabata, kafofin yaɗa labarai na cikin gida ne aka bai wa damar shiga zaman kwamitin a birnin Dar es Salaam.",media_and_online,news_reporting,public_interest,,safe,true,,06fbc48e-67da-477b-90c7-fe9ffbf07c88,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.069Z,"Wata sanarwa da wata jarida mai zaman kanta 'The Citizen' ta wallafa a shafukan sada zumunta ta ce an ba wa ƴan jarida damar yaɗa labaran zaman da aka yi ranar Juma’a, inda waɗanda abin ya shafa suka bayyana yadda al'amura suka gudana lokacin rikicin.",media_and_online,news_reporting,public_interest,,safe,true,,2f78fad9-45aa-43d7-b48e-12b9ec33adc2,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.070Z,Har yanzu ba a tabbatar da ko za a mai do da damar kafofin watsa labarai na shiga zama na gaba ba.,media_and_online,news_reporting,public_interest,,safe,true,,2bf17083-270b-432a-9717-c47f4653c055,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.070Z,Wata kafar yaɗa labaran Iran ta rawaito cewa gwamnatin ƙasar dawo da intanet din data ɗauke a sassan ƙasar.,media_and_online,news_reporting,public_interest,,safe,true,,7d0a7a10-82b2-4c89-ac5e-4aa67626ec02,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.071Z,Gwamnatin ta katse intanet ɗin ne a lokacin da aka fara zanga zangar nuna adawa da matakan gwamnati a faɗin ƙasar a ƙarshen watan da ya gabata.,media_and_online,news_reporting,public_interest,,safe,true,,20c26320-3182-4544-b1d7-4e4f0bf2675b,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.072Z,Jami'ai sun ce za a ɗauki tsawon lokaci kafin duka harkokin Intanet su daidai ta saboda wasu matsaloli na na'ura.,media_and_online,news_reporting,public_interest,,safe,true,,ab5494e6-2b05-46a4-8df3-372333e162cf,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.073Z,Ɗaukewar intanet ɗin ya sa an gaza tabbatar da adadin mutanen da aka kashe a lokacin zanga zangar.,media_and_online,news_reporting,public_interest,,safe,true,,640ce41f-ea2a-4bb5-b357-8de93400842d,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.073Z,Wata ƙungiyar kare haƙƙin ɗan'adam da ke Amurka ta ce an kashe fiye da mutane dubu huɗu.,media_and_online,news_reporting,public_interest,,safe,true,,8b3efe20-69d8-46ef-b0af-1ed169d0c4a1,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.074Z,Jami’an tsaro na gwamnatin tarayya a Amurka sun bindige wani mutum mai zanga-zanga a birnin Minneapolis ranar Asabar.,media_and_online,news_reporting,public_interest,,safe,true,,d77c4e36-f370-46dd-896e-19900226b65d,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.075Z,Wannan dai shi ne mutum na biyu da aka kashe a birnin tun lokacin da gwamnatin Trump ta ƙaddamar da wani yaƙi na musammman kan ƴan cirani a jihar ta Minnesota.,media_and_online,news_reporting,public_interest,,safe,true,,e8f37801-95b3-497a-b974-69342d3a1bc8,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.076Z,"Jami’an yankin sun bayyana sunan mutumin a matsayin Alex Pretti mai shekaru 37, ɗan ƙasar Amurka ne kuma ma'aikacin jinya da ke zaune a Minneapolis.",media_and_online,news_reporting,public_interest,,safe,true,,5ead91b4-6890-4530-8684-bd6bd94d6c87,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.076Z,Bidiyo da aka wallafa a shafukan intanet sun nuna yadda aka yi taho-mu-gama tsakanin jami'an tsaron kan iyaka da kuma mutumin.,media_and_online,news_reporting,public_interest,,safe,true,,4e726909-918d-4d6c-b862-1da696d9f1d3,Collected from BBC Hausa
